sr. no.,username,user id,access hash,name,group,group id,status
2078,mikoo_mikee,959804044,-5257725917500312977,✓mikikiyas™,Klever,1488840650,2
2079,Mikem642,683183495,24318990434686953,Mike Mupfurutsa,Klever,1488840650,2
2080,Mattxavier06,903434984,2912019733246162032,Matt,Klever,1488840650,2
2081,,582420525,-7633557730789277203,Mowrish,Klever,1488840650,2
2082,minglong1,610476710,-1623319089872946541,Mingling Minglong,Klever,1488840650,2
2083,alia86g,615209890,1010083589766611881,alia moh🇮🇷,Klever,1488840650,2
2084,,1345931978,-2940086821189597305,Leela Kunti,Klever,1488840650,2
2085,Lalang_21,1275363115,797837542464305187,LA LANG,Klever,1488840650,1
2086,laradarl,1329146424,6973491434153709233,Larah Darl,Klever,1488840650,2
2087,,1338604728,4355698478913857399,Levin Macua,Klever,1488840650,2
2088,Lydnaalex,1341076372,1441878064725736675,Lynda Alex,Klever,1488840650,2
2089,Lawsorim,1037343882,-1801071295732332260,Miroslaw,Klever,1488840650,2
2090,,1063180134,-3651095166351839564,Lokta Geofrey,Klever,1488840650,2
2091,lenfran,1177252173,-6704338959137882046,Leni,Klever,1488840650,2
2092,LuckylukeeNr1,1191780879,1042342808881748209,Gál Szabolcs,Klever,1488840650,2
2093,Lupikumoda,900176224,639325973974274541,Lupi Kumoda,Klever,1488840650,2
2094,Juhian23,980562538,-4780546445044120123,Lexy Andreas ||,Klever,1488840650,2
2095,,1259435636,3596779717748393710,Lee,Klever,1488840650,2
2096,LEASHKING,1261396147,-1918054846285985905,Alicia King,Klever,1488840650,2
2097,,1277334580,8998399794666886510,Emmanuel LIITE,Klever,1488840650,2
2098,,1282394270,-2700542049415198029,Linda Elizabeth,Klever,1488840650,2
2099,alikyng,944424441,-4921581662171325662,Ali Lee,Klever,1488840650,2
2100,lucasmgodoy,835520162,3192382076474606011,Lucas Moreira de Godoy,Klever,1488840650,2
2101,Lamido1,976093771,-7710781589936323761,SANUSI LAMIDO,Klever,1488840650,2
2102,livbad,977926173,-4446125508898273742,Liviu Badea,Klever,1488840650,2
2103,Sirlauncalot,380323540,740087420432438965,Lance,Klever,1488840650,2
2104,,234821102,-6904829184407805572,Akjude (Lagos),Klever,1488840650,2
2105,Abundance1,250361978,6690457735513670103,Mike Leader,Klever,1488840650,2
2106,Abbey100,1214999844,6824550990708471083,Abbey Loeppky,Klever,1488840650,2
2107,matidelima2,1215712156,3841020644674041303,MATIAS DE LIMA,Klever,1488840650,2
2108,lookoffyome,1161738990,5959288920264890758,Sam Sam,Klever,1488840650,2
2109,bennchai,64614330,8611854519917926076,Chai Hun Lim,Klever,1488840650,2
2110,,262125166,5232555420387501214,Impact is My life,Klever,1488840650,2
2111,Blastermaster,657005669,5680928650113180458,John Lambo,Klever,1488840650,2
2112,Luccyluccy,880332618,-8200924236189223823,Lucimara Ferreira,Klever,1488840650,2
2113,AaNavis,1157129168,6689756025461454868,Kim Lee,Klever,1488840650,2
2114,Hardex1110,1167866139,-3165259050791388256,Hissreel Lite,Klever,1488840650,2
2115,,1360299154,4621036738516261463,Lasisi,Klever,1488840650,2
2116,,986334837,1772611599378236748,Levis123 (lagos state),Klever,1488840650,2
2117,jen2109,1154613099,1146113811935679635,Jennie Lyn Ferrer,Klever,1488840650,2
2118,alexeyfrolov21,603727884,1932425289347164341,🅰️lexey🥉 Frolov,Klever,1488840650,2
2119,Mrlinh0011,988290147,-2066172000245771874,Mr Linh 32,Klever,1488840650,2
2120,LadyBitcoiner,556534716,-7081081805683980673,Alessandra Marini,Klever,1488840650,2
2121,,943325615,7841087800069249002,Lyes algeria,Klever,1488840650,2
2122,,1319331411,-3088604198412657298,Lucas Gabriel,Klever,1488840650,2
2123,lancelotti99,830122780,7044350951672991498,Maria Lancelotti,Klever,1488840650,2
2124,lonakango,765123351,-533077649342056161,Lonah,Klever,1488840650,2
2125,Mikeloveempire,769053774,-2663636010746081648,Mike Love,Klever,1488840650,2
2126,Jelly0612,1093593714,1291237353079248420,Liu Jelly,Klever,1488840650,2
2127,,1235607431,-4314688933228018353,Eagle5 Luo,Klever,1488840650,2
2128,FrandiracLuna,380671609,-3295883090236166816,Frandira C Luna,Klever,1488840650,2
2129,LaZaRo88,655155763,-4989247022536649190,LaZaRo,Klever,1488840650,2
2130,,1067660633,-8100867333897276690,REUBEN LEKOETJE,Klever,1488840650,2
2131,,1183027123,-706012362338336226,Limnyuy Bruce,Klever,1488840650,2
2132,,1281543050,8924199626047843105,lily du,Klever,1488840650,2
2133,Rickiricon,803582462,-5773986157309961361,Leunam Rodríguez Delgado,Klever,1488840650,2
2134,laljitbediyatk,854223147,2598628030934567049,Laljit Bediya,Klever,1488840650,2
2135,Aisles,862110103,9144634114177539578,Lidena Cabador,Klever,1488840650,2
2136,,902273900,-6745618360135354225,silmi khaled,Klever,1488840650,2
2137,sathish109,1124141280,-1860930244412711756,Sathish Kumar,Klever,1488840650,2
2138,KingShabaJr,1227254275,-3555280250192796072,King Shaba Jr.,Klever,1488840650,2
2139,,605088093,-7106198920333133591,Kunwar,Klever,1488840650,2
2140,,815669376,1089169983127485616,KALLU SEKHAR,Klever,1488840650,2
2141,Kevrod13,753519301,-5212006591015833178,kevin,Klever,1488840650,2
2142,,845786774,4356567016706774554,SANJEEV KUMAR,Klever,1488840650,2
2143,cryptomooney,1002131994,6381565939443857354,Crypto King,Klever,1488840650,2
2144,Kat465erina,1288508300,-4652809609491707063,Katerina Jamleal,Klever,1488840650,2
2145,Dwight_1jay,1327226699,-7691164216529925942,Kelly Mark,Klever,1488840650,2
2146,Saibahkhan,635656577,3137260574677668974,Sahariar Murshed Khan,Klever,1488840650,2
2147,KajiJony,869240786,-159170070508769527,Kazi Jony,Klever,1488840650,2
2148,kaitar,995327581,5470998703092409698,АбаевИван,Klever,1488840650,1
2149,,1002438019,-518970453785009630,Mario Kleovoulou,Klever,1488840650,2
2150,jaggukabadi,210975944,4076603860188443127,Jaggu Kabadi,Klever,1488840650,1
2151,KrzychuLSK,457512169,1698179246000480281,Krzysiek,Klever,1488840650,2
2152,SuperRedick,927833880,-1062712382512813392,Kk,Klever,1488840650,2
2153,,315237596,401154178324810114,Abdulov Kamoliddin,Klever,1488840650,2
2154,AminuYaroGama,1005122235,-4296264819170288950,Aminuyarogama (Kano),Klever,1488840650,1
2155,Autea,1357296294,1123475012491741316,Khenjie Autea,Klever,1488840650,2
2156,,1113161460,1843501813543881675,Mike Kopp,Klever,1488840650,2
2157,dawgkiano,1135276222,-8153989869975155559,dawg kiano,Klever,1488840650,2
2158,,1134751316,774003504886577484,KingFive,Klever,1488840650,2
2159,,1047370350,3691770241488849632,Md Jeorge khan,Klever,1488840650,2
2160,Catk411,133786658,-2209232570129247795,Candice Keller,Klever,1488840650,2
2161,Aretas1,1039977125,4001477759950465739,KYRA Crispus,Klever,1488840650,2
2162,kamal3147,861228697,-8469294566688435907,S.K.K,Klever,1488840650,2
2163,kuylah11,883143249,-8752514329751688178,Kathina Coun,Klever,1488840650,2
2164,AhmadShehu1,1187066821,4052426351490213776,AhmadShehu (Kaduna),Klever,1488840650,2
2165,ksaustin,1204049059,-7924013543479477129,kingsley,Klever,1488840650,2
2166,,1281909460,4674395486850084474,Joyce Kate,Klever,1488840650,2
2167,,680251325,-5651678669746453550,Muhammad Kamaluddeen Jibril,Klever,1488840650,2
2168,jxkn1,711804113,-6346218901730875041,jimmy kelli,Klever,1488840650,2
2169,kvng_melv,1164819584,6571560094559075145,Melvin💯,Klever,1488840650,2
2170,,651639716,1681483358579816179,Shivam Kushwaha,Klever,1488840650,2
2171,kamrul113,823204398,5175430414748522590,Kamrul Hasan,Klever,1488840650,2
2172,,1058542617,-8228821436293143198,Kurd Kaify,Klever,1488840650,2
2173,,631938288,-2063007526142564032,Alexander Kang,Klever,1488840650,2
2174,kevinjulio66,667254232,-6681283692652696727,kevin,Klever,1488840650,2
2175,khanh3301,868194421,-4335923937553851696,K,Klever,1488840650,2
2176,Kosimostown,340924215,5488936268666588909,chatzitheodorou konstantinos,Klever,1488840650,2
2177,Kaniu,559499774,-7795486323815060539,Sebastian,Klever,1488840650,2
2178,Kxfhkd,726270077,-7024440002659114774,Hasan Khan,Klever,1488840650,2
2179,Kethear,877174493,4513955539941545143,Kethear,Klever,1488840650,2
2180,AdenoraGBK,1219774931,3965611000415887825,KOUAME ALEXIS GBESSE,Klever,1488840650,2
2181,KonsyliasZ,787067296,-7923277621888112757,KonsyliasZ,Klever,1488840650,2
2182,Kayforex,472064317,514380669020829165,Kayforex Kathleen Murugu,Klever,1488840650,2
2183,keyvanaghsani96,51872998,2877585917926721120,Keyvan Aghsani,Klever,1488840650,2
2184,KennethBosak,1095981764,-1991204551023560404,Kenn Bosak,Klever,1488840650,2
2185,Kevil68686868,346627365,-3814477862739321995,Kevil,Klever,1488840650,2
2186,,1052207614,1223146073287101550,amrw khlid,Klever,1488840650,2
2187,,1251574713,1655991815497193577,King Benny,Klever,1488840650,1
2188,dim4ovski,1257192513,-2337134830099550809,Danail Kirilov,Klever,1488840650,2
2189,,1071549199,4623664300453228128,Kong Almahdi,Klever,1488840650,2
2190,Knknv,1139681617,-986990510907856702,khalid k,Klever,1488840650,2
2191,,1109971846,1233238943233203515,Ķalu,Klever,1488840650,2
2192,Jenomd,1176292613,-2036959576662602873,Jenom Dutse,Klever,1488840650,2
2193,jerbij,629033657,-3963249735954514792,Jer Bij,Klever,1488840650,2
2194,JanlieBorlas,818331191,-3279474918098573796,Janlie Borlas,Klever,1488840650,2
2195,Afod6,692108234,-7508966612229829797,$MJP Jaji🌬,Klever,1488840650,2
2196,jenychann,1327208477,-7273536064145920414,Jenychann,Klever,1488840650,2
2197,Jhawarss,588930645,-1174326825162999450,S JHAWAR,Klever,1488840650,2
2198,,1428950025,-5079472173895163695,Joshua Curtis,Klever,1488840650,2
2199,CryptoJack1986,1115587742,-4384848846230771035,Jack Stevenson,Klever,1488840650,2
2200,coimbrajones,398068703,-7452157162758064111,Coimbra Jones,Klever,1488840650,2
2201,Jivan990999,1182701144,-401119190607374184,jj990999,Klever,1488840650,2
2202,Sufidish_mereja,297836115,8798408223794611170,📡Sufidish✔ .....................SUFIYAN Jemil..............,Klever,1488840650,2
2203,Johnsonjen,974656965,-2434391697902551444,Mr Johnson,Klever,1488840650,2
2204,Sevenj333,441981480,-5955852387251420570,Seven J,Klever,1488840650,2
2205,,907693646,-6599517217772688220,Micheal James,Klever,1488840650,2
2206,justinalan,747200091,-7037642324906103023,Justin Alan,Klever,1488840650,2
2207,JChavada,590827993,794686490767911095,jatin chavada,Klever,1488840650,2
2208,,369070117,8895345014346942904,Jagmohan Sachdeva,Klever,1488840650,2
2209,,1347281487,6661226684080233280,Blessing John,Klever,1488840650,2
2210,julypjulius,1362471764,-9079496776037523003,Julyp Julius,Klever,1488840650,2
2211,,1264306870,5644088679807593365,Junio,Klever,1488840650,2
2212,jaiaiaiaada,1317189274,-2968975720865626464,Jabail,Klever,1488840650,2
2213,,1337826496,-8546909357428203559,John Smith,Klever,1488840650,2
2214,,1163437799,2641597221241355813,donald jabiguero,Klever,1488840650,2
2215,aloyjax,834318582,-5989668775494895064,Aloy Jax,Klever,1488840650,2
2216,,1305103406,-3326806389257685202,Jisgo Jus,Klever,1488840650,2
2217,,1309885023,-6261707643840283201,John Blessing,Klever,1488840650,2
2218,,1320710785,-4015230821463014337,Jhiino Homillano,Klever,1488840650,2
2219,,944869868,-5323100730748971031,Jhong Arig,Klever,1488840650,2
2220,jaketbiru1881,852425567,-2555160734039669095,Muhammad,Klever,1488840650,2
2221,,889718399,4724377739809476726,Jayce,Klever,1488840650,2
2222,HappyLife2002,898986321,-3649059854851813765,Jean Charles,Klever,1488840650,2
2223,,1298269184,1198669365513847445,Jessica Chidebre,Klever,1488840650,2
2224,Minicorndog,1133965412,4692810319666247367,Jacob,Klever,1488840650,2
2225,Jin_Dcoin,672532509,-1700937747555213790,Jin_Dcoin,Klever,1488840650,2
2226,AJBOSSS,854618724,2738266866943815880,░A░ ░J░,Klever,1488840650,2
2227,Jussarachaves,809708162,-9165712216125602896,@Jussara,Klever,1488840650,2
2228,,514109580,-6651308133035181980,Juura 80,Klever,1488840650,1
2229,Jeffreyhavard101,945950056,-6739213049724556755,Jeffrey Havard,Klever,1488840650,2
2230,,908350615,6361208805256269962,John,Klever,1488840650,2
2231,,1223315783,7166074945366927395,mofasa john,Klever,1488840650,2
2232,,687495992,-4842493407507375596,Jason Cheong,Klever,1488840650,2
2233,JennaMichael77,1074183164,-6764717046271927768,Jenna Michael,Klever,1488840650,2
2234,,1223262877,-6532313339472627580,Joshua Adeboye Adewale,Klever,1488840650,2
2235,sonofjon,1093119456,-9190363866875185840,Jonpeterson,Klever,1488840650,2
2236,court00,1129358897,1877077369723947633,James Court,Klever,1488840650,2
2237,Gonzalo2615,1142732795,-648680870690882095,David Jonah,Klever,1488840650,2
2238,,973738357,-8189706376304789710,Jeremiah Ebhodaghe,Klever,1488840650,2
2239,Joekozzy,879068431,6231526955235284397,JoshManz,Klever,1488840650,2
2240,Briggsjustice,1203174156,-8577000589446385190,Justice,Klever,1488840650,2
2241,Jhar0d,1136875296,6052227563067466815,jhar0d,Klever,1488840650,2
2242,,1145396690,-3440422704968195380,Jeremiah Ifeoma Gifted,Klever,1488840650,2
2243,,726644993,6354168512129255537,Iphe,Klever,1488840650,2
2244,GITRILLS,942663585,829398230376783461,Greg Innocent,Klever,1488840650,2
2245,Indravr46,759120827,4733933054863998549,Indra Saputra,Klever,1488840650,2
2246,idday00,1114464550,-8603171999061090987,Ivan Day,Klever,1488840650,2
2247,,420036606,-7021906867379789622,ichimok chinko,Klever,1488840650,2
2248,IgniEtFerro1320,394728433,-5843910960708302935,Сергей Ротмистров 🏴‍☠️🇲🇦,Klever,1488840650,1
2249,inksNduGinikanwa,1189585986,5811763178880776708,Ginikanwa,Klever,1488840650,2
2250,,1002128821,-4785836821751082759,Isaac Amenadow,Klever,1488840650,2
2251,,1018708179,5489587644661875366,Al Ibrahim,Klever,1488840650,2
2252,IMRAN908,1054629696,6444868643468034904,IMRAN HOSSEN,Klever,1488840650,1
2253,,1225256689,3499003503593876218,Idris Mondal,Klever,1488840650,2
2254,semushkin93,468816036,4645447265003542556,Iurii Semushkin,Klever,1488840650,2
2255,inkAdediwuraoyostate,717134831,7375465934710958539,Ade Emms,Klever,1488840650,2
2256,InisialA,279284098,4836023721436637132,Inisial A,Klever,1488840650,1
2257,Johnndudimmark2,636548667,-2149199827634421118,Coinsbit.io and BTCU.io fork AirDrop,Klever,1488840650,2
2258,HeriSukma,724669773,-8241429473604202965,Heri Sukma,Klever,1488840650,2
2259,cryptopieglobal,1029916893,8377948472337567393,Hiromichi,Klever,1488840650,2
2260,hasby_24,996577915,-8853999986130459015,ahmad hadi,Klever,1488840650,2
2261,,807120471,5955542582835581650,H𝒐𝒔𝒉𝒂𝒏𝒈) 𓆲,Klever,1488840650,2
2262,hermesgarciat,872967786,-555751352456741230,Hermes Garcia,Klever,1488840650,2
2263,hhjjjjkoooooo,1099414710,4337746851868567934,Beb,Klever,1488840650,2
2264,grandmastee,773865465,-7130564627169852051,Humisar Sihite,Klever,1488840650,2
2265,Chiran747,695915234,-3441763965288985192,Hhd Bbd,Klever,1488840650,2
2266,,835647665,-5562508606609897278,shofan hadi,Klever,1488840650,2
2267,cbhaskar1976,961019869,-7065018145121905371,hello 123,Klever,1488840650,2
2268,,1128099406,1802642320299692354,Mohammed Mahmoud Hassab,Klever,1488840650,2
2269,Hengki_93,487818152,998222409877282978,Hengki Armando,Klever,1488840650,2
2270,aahcomputer,1010405929,9079008718110090873,Abdulrazak Haruna,Klever,1488840650,2
2271,Alifhanafi7,458557372,5099987513599608977,Alif Hanafi,Klever,1488840650,2
2272,Arunsaw,543563363,4678971459842586280,S.H.M.B,Klever,1488840650,2
2273,hanis_cr7,498838283,-1953445851819993269,Muhd Hanis,Klever,1488840650,2
2274,,1250378162,2798568467918206659,Azeka Happyness,Klever,1488840650,2
2275,,1182023312,-8869278904950782575,Hyicent Frederick,Klever,1488840650,2
2276,,1238711119,6389699577129769712,hans,Klever,1488840650,2
2277,Guzfx,439296607,-3050646775564414116,Harry Mogale,Klever,1488840650,2
2278,hamzashabbir2018,637452171,3764899047414714932,Hamza Shabbir,Klever,1488840650,2
2279,GlayHay,823733750,-9051099747750011883,Glay Hay,Klever,1488840650,2
2280,MaciejHass,270165784,-2508928649245165679,Maciej Hass,Klever,1488840650,1
2281,ath79,373132279,-4869024427022897797,Athanasius Herdiriyono,Klever,1488840650,2
2282,,1389164880,-7238157599677908558,Mike Harold,Klever,1488840650,2
2283,Sushantahalder,842792045,-9196288279530992211,Sushanta Halder,Klever,1488840650,2
2284,Hope_benj,936806647,8823503033326042951,Hope Ben,Klever,1488840650,2
2285,haryalonso,789158120,390510133937464256,hary alonso,Klever,1488840650,2
2286,Shivanann,874421633,2649493949508359079,$HIVA—G.........!!!.!.!..!!.!..!!.,Klever,1488840650,2
2287,,1121403879,3923668459379700084,Harold Davis,Klever,1488840650,2
2288,Hikex,422504395,4262514888580570086,micle hikex,Klever,1488840650,2
2289,michelle_harper,1207499533,-6112167548354135451,michelle harper,Klever,1488840650,1
2290,GiovanyHenriquez,523897257,3773769002373486884,Giovany Henriquez,Klever,1488840650,2
2291,Mimihepzibah,817198822,6760779232657829305,Mirabel Hepzibah,Klever,1488840650,2
2292,ShAiRraHuh,1076348517,-3650577105443273095,ShAiRra HuH,Klever,1488840650,2
2293,Aboadam9,1135815869,5696878732455722640,Mahmoud Helwani,Klever,1488840650,2
2294,damikomusique,59289628,-2311231178472990538,hi_ damiko,Klever,1488840650,2
2295,Adrian_Hanjaya,655413841,-2316036927916789889,Adrian Hanjaya,Klever,1488840650,2
2296,findhenryfriendss,818802588,-6549840495011285243,Anya C. J Henry,Klever,1488840650,2
2297,Rob401,1139919269,-850942041941568719,Hank Roberts,Klever,1488840650,2
2298,,1221778249,1485657800753492913,Hrhfjfkf Dhrjjfkjkl,Klever,1488840650,2
2299,tieuthuhonguyen,1341134415,-4454928373788773741,Tieuthu Honguyen,Klever,1488840650,2
2300,gamh52,557193355,7973631200648989751,Gabriel Medina 🇲🇽,Klever,1488840650,2
2301,,913976422,9037119805429099383,María del Mar Gómez,Klever,1488840650,2
2302,Giant_Cryptominer,534683910,8043453249224695005,Giantcryptominer,Klever,1488840650,2
2303,berni10,248169813,-6478361343653276918,Bernd Gardianczik,Klever,1488840650,2
2304,Globillions,778124239,-1029619485573992335,Glory Awhana,Klever,1488840650,2
2305,,1151126027,-6202396870311717290,Gabriel S,Klever,1488840650,2
2306,,1170584878,-766461861671531019,Gerald M,Klever,1488840650,2
2307,Gulshan121,588536379,-1603498002633663727,Shahid Anwar,Klever,1488840650,2
2308,,966719462,9132854233513840643,George Adeleke,Klever,1488840650,2
2309,,1320620231,7392376054754433530,George,Klever,1488840650,2
2310,GZM_123,628630922,471363058222236022,Esprit de Dieu,Klever,1488840650,2
2311,soygeorgelive,1190831335,1722605054171064712,George,Klever,1488840650,2
2312,gabii111,1100547945,-3305962571314791556,✔️✔️,Klever,1488840650,2
2313,Sangoku_07,476281218,-524781150935088147,Mang gaston,Klever,1488840650,2
2314,Charlesmore143,592391062,-710836834636989022,Charles More Gomez,Klever,1488840650,2
2315,graceymattys,912092846,-1678332251866831407,Grace Dumolong,Klever,1488840650,2
2316,George_168,424723835,4690684291486897767,George,Klever,1488840650,2
2317,SANTI028,644821358,3751403191775079568,Elias Gil,Klever,1488840650,2
2318,,1255556481,5237227890771908080,Maria Gjieli,Klever,1488840650,2
2319,gerardoBc1,1255860070,-5351007951888567613,العربية: جيراردو إريك G.E. Barrios C,Klever,1488840650,2
2320,,1129810231,575658155193380168,Ghie,Klever,1488840650,2
2321,MickGyverBDIG,582938955,6875770811751451639,Mick Gyver,Klever,1488840650,2
2322,CrytoGab,872322182,6128586150411693516,Gabby,Klever,1488840650,2
2323,cristelyn32,950562898,-5601689591822723484,cristelyn AVELINO Garcia,Klever,1488840650,2
2324,Godsent_98,1202029532,-654813786046184389,Godsent Francis,Klever,1488840650,2
2325,,1074813468,-8758797401181496351,Ghali Ghazali,Klever,1488840650,2
2326,,1098874224,3139545700663838802,Go,Klever,1488840650,1
2327,,1137043213,8274106604922727610,Greogry Smith,Klever,1488840650,1
2328,gedevangedevan,366663341,7505097449942818726,gedevan gedevan,Klever,1488840650,2
2329,boys2men10,736567795,1441415244178277054,Gespert Jeremie,Klever,1488840650,2
2330,Ghlonti14,1243263704,6441270074410055501,Darren,Klever,1488840650,2
2331,jokestar2316,843992085,-4972032197586921780,Benji Gaebler,Klever,1488840650,2
2332,,928761391,-131268456667553907,Great Man,Klever,1488840650,2
2333,,1028979086,-5234216549423405231,Serah George,Klever,1488840650,2
2334,Fulbelaidheduniya,1079379922,758128107450865204,Anas Salihu Bayero,Klever,1488840650,2
2335,,1383662552,214260923994848385,Fran,Klever,1488840650,2
2336,FOCUSCLEEAR,756333263,7410639818782691257,Adeleye Segun,Klever,1488840650,2
2337,,1238743173,4571670512710198305,T F,Klever,1488840650,2
2338,fredjack11,1264377562,893599025287324217,Fred jack,Klever,1488840650,2
2339,,866340605,6185880553433450567,Beto Fortunato,Klever,1488840650,2
2340,,512685056,-8015284890094838173,𝓫𝓸𝓫 𝓯𝓪𝓵𝓸𝓷🤟🤟,Klever,1488840650,2
2341,,1309559864,-8969441213927044959,Eta-eka Etim,Klever,1488840650,2
2342,eyejayy,719114772,-2927225483274748251,EyeJ,Klever,1488840650,2
2343,,1250753062,5454687881817455361,MandelaJR (Enugu),Klever,1488840650,2
2344,,1015449752,-7364424714979086037,Emily Mungo,Klever,1488840650,2
2345,esomalik4,1079407646,1216398278729264245,🐼💫𝗘𝗦𝗢✨ 𝗠𝗔𝗟𝗜𝗞💫🐼,Klever,1488840650,2
2346,BillEarly,1045289906,-7459400538014829547,Bilaly Esir,Klever,1488840650,2
2347,Marshal5536,1092695598,8558043357276471132,Eric Marshal,Klever,1488840650,2
2348,ephaphatha,718630260,-5636185344864398268,Ephatha,Klever,1488840650,2
2349,,1174060080,-2575753169142567015,Emmaculate,Klever,1488840650,2
2350,,304745516,6291787094593299874,Michael Ederson,Klever,1488840650,2
2351,Emmanuelamos,978416089,-75974498127604511,Emmanuelamos(Benue state),Klever,1488840650,2
2352,eos8512,942984941,-1963881282241054095,E,Klever,1488840650,2
2353,EET682,1066680830,7610128489055630715,EET,Klever,1488840650,2
2354,Emily_adams,1216625937,-5679064274222333916,Emily Adams,Klever,1488840650,2
2355,Emdemoris,994123356,-4317516473465804468,Emde Moris,Klever,1488840650,2
2356,elkali78,735076537,7548035669971934779,mohamed elkali,Klever,1488840650,2
2357,ErrorCode404,804547682,-2745079910553476716,ㅤㅤㅤㅤ,Klever,1488840650,2
2358,,752552844,2500140644556887133,Swizzyvikky(enugu state),Klever,1488840650,2
2359,Mohamed_Elhatini,542097543,7319911264123124696,Mohamed Elhatini,Klever,1488840650,2
2360,dogdefenceline,812115412,6011040081217015325,Ігор Донич,Klever,1488840650,2
2361,Danvernis,874686519,-6830534688704183908,Dan,Klever,1488840650,2
2362,,919632325,7389278453504693040,Dum,Klever,1488840650,2
2363,,1221795613,-3581323081568831211,Durga Devi,Klever,1488840650,2
2364,,774625042,7570771900876754497,Dendam Bara,Klever,1488840650,2
2365,SunilDSouza,504149397,8314392944955913932,Sunil D Souza,Klever,1488840650,2
2366,,514146848,-5853475079377999408,Deepak Sharma,Klever,1488840650,2
2367,,324368567,6571756450644599238,Devesh Dubey,Klever,1488840650,2
2368,daefrica,619915766,-5977630299993906211,으하하 더워,Klever,1488840650,2
2369,Donunity07,776835543,6737220584731515546,Donatien,Klever,1488840650,2
2370,Sanjudasmal,826179962,-2616819514916608746,Sanju Das,Klever,1488840650,2
2371,dongsheng886,674336598,4040344884141750029,蓝,Klever,1488840650,2
2372,Desh40,1331956810,3605532153361847476,Don Deal,Klever,1488840650,2
2373,dartodarmadi,1350348072,1051714583726108501,Darto D,Klever,1488840650,2
2374,,1223753163,1296656411997222125,Charmer Designer,Klever,1488840650,2
2375,DrBamigboye,1292151535,8095715091254111103,DrBamigboye,Klever,1488840650,2
2376,DrajadAji,889587648,969136273790920280,Drajad aji,Klever,1488840650,2
2377,Dessy90,910715230,-8120570628267394163,Andi,Klever,1488840650,2
2378,DzielnicowyMarek,429823389,-8801156034795987815,Dzielnicowy Marek,Klever,1488840650,2
2379,cmdmr58,977853015,5694092687184370250,Cem Demirtaş,Klever,1488840650,2
2380,,988292772,9095238758172836191,Ahmed Dremli,Klever,1488840650,2
2381,darlimataz,947922282,8599801422343084012,Darlington Matambanadzo,Klever,1488840650,2
2382,ADEYEMO_DANIEL,1086073913,7609718679264183166,ADEYEMO DANIEL,Klever,1488840650,2
2383,dayun56789,1117539432,2951566559918422527,景乾 赵,Klever,1488840650,2
2384,cheezi15,991570750,-2760001012269452750,😂😂dump chroma😂😂😂 😅😅,Klever,1488840650,2
2385,,1347631540,-375210358716975482,Denise Anderson,Klever,1488840650,2
2386,DewillDenous,857294964,8743223533960315437,Dewill Denous,Klever,1488840650,2
2387,,1037036694,-756867337541833105,Daniel Arellanes,Klever,1488840650,2
2388,DrBuzz,104363508,-7660002389485535927,Dr. Buzz,Klever,1488840650,2
2389,dasongh,1313663700,-6923780884294449093,Dasonda Singh,Klever,1488840650,2
2390,DarmoweDash,1229189361,-4645533472004861749,DarmoweDASH,Klever,1488840650,2
2391,DrKenward,1022028269,-1887446277748188910,DrKenwardPromo,Klever,1488840650,2
2392,alldiaz,1242940276,-5710256158219448787,Alleson Diaz,Klever,1488840650,2
2393,Miles225,1252666810,4683058657427462920,Datongs Benjamin,Klever,1488840650,2
2394,,1253734127,-7748200873206687785,Adrian Dombe,Klever,1488840650,2
2395,duper12,831676743,-8832095944255228803,Duper,Klever,1488840650,2
2396,davidkk9,226876722,4232653466172062897,초코송송,Klever,1488840650,2
2397,diwaker_2006,500734686,-5695454610644556767,Diwaker Sharma,Klever,1488840650,2
2398,daamin1210,408727959,-1623396982823815116,Damien,Klever,1488840650,2
2399,dedesupri,1018578814,-83897673781603492,Dede Supri,Klever,1488840650,2
2400,DannyS502,1083283701,5244349755857388286,Alpha_01,Klever,1488840650,2
2401,,858692389,-4351334985016457095,dario,Klever,1488840650,2
2402,,875683161,8084277183776087067,Dayalan,Klever,1488840650,2
2403,datboiidvshvwnn,1178434112,-6575956992213592967,DVSHVWN ♉🔮🔅,Klever,1488840650,2
2404,,713161997,-8727647878839774751,Dzulkarnain Duzulkarnain,Klever,1488840650,2
2405,DonaldRethabile,1247364681,-6550687888641880548,Donald,Klever,1488840650,2
2406,,1251491058,-6068428409273147976,Asad Dar,Klever,1488840650,2
2407,Distoyer,1044178836,-1278620318699220486,Ak 47,Klever,1488840650,2
2408,,766430213,-5513438678917448386,crypto chief,Klever,1488840650,2
2409,BOSSSCRYPTO,1010032403,63192962288534367,BOSSS CRYPTO,Klever,1488840650,2
2410,Cahya100,823225337,-1035399192444404035,Cahya,Klever,1488840650,2
2411,Caiganda,853105167,845075034632257635,Caiganda,Klever,1488840650,2
2412,merz20,524355297,6084745262645637458,clar,Klever,1488840650,2
2413,Champurado,665386173,-8832128846981599478,#Malastalaga,Klever,1488840650,2
2414,Cyan15,872914008,-2665009798418244585,Aisya,Klever,1488840650,2
2415,AugustBebe,1214074743,-2509530426403816574,CryptoBaby,Klever,1488840650,2
2416,cdy080524,1032187576,-706063191230125148,晟青,Klever,1488840650,2
2417,,1354710835,9053452513424226071,CABALLO COIN,Klever,1488840650,2
2418,Adiecumie,1261069586,4413198584662401749,Adie Cumie,Klever,1488840650,2
